,0.0189198084661,-3.96754583876
pylori,2.65429411702e-06,-12.8393318079

cirrhosis,1.85800588192e-05,-10.8934216589

galina,2.65429411702e-06,-12.8393318079

inexpensive,7.96288235107e-06,-11.7407195192

priorities,1.32714705851e-05,-11.2298938955

go8,1.59257647021e-05,-11.0475723387

neptunes,2.65429411702e-06,-12.8393318079

already,0.000366292588149,-7.91207812276

coding,2.65429411702e-06,-12.8393318079

tamarins,1.06171764681e-05,-11.4530374468

sober,5.30858823405e-06,-12.1461846274

proske,3.98144117553e-05,-10.1312816068

euphoria,2.65429411702e-06,-12.8393318079

ballistic,2.65429411702e-06,-12.8393318079

eprintsuq,2.65429411702e-06,-12.8393318079

glucose,1.32714705851e-05,-11.2298938955

tool,7.43202352766e-05,-9.50712729774

serve,5.04315882234e-05,-9.89489282875

mirtschin,1.06171764681e-05,-11.4530374468

compressor,7.96288235107e-06,-11.7407195192

western,0.000214997823479,-8.44488265324

abated,2.65429411702e-06,-12.8393318079

tonkin,2.65429411702e-06,-12.8393318079

255000,2.65429411702e-06,-12.8393318079

foul-smelling,2.65429411702e-06,-12.8393318079

k,1.32714705851e-05,-11.2298938955

donkey,2.65429411702e-06,-12.8393318079

fashion,7.96288235107e-06,-11.7407195192

torque,2.65429411702e-06,-12.8393318079

foodborne,2.65429411702e-06,-12.8393318079

talking,9.02459999788e-05,-9.3129712833

high-resistance,2.65429411702e-06,-12.8393318079

regulate,1.59257647021e-05,-11.0475723387

harper,2.38886470532e-05,-10.6421072306

-,0.000384872646968,-7.86259806549

1610,2.65429411702e-06,-12.8393318079

1611,2.65429411702e-06,-12.8393318079

oriented,2.65429411702e-06,-12.8393318079

thin-film,2.65429411702e-06,-12.8393318079

cleft,2.65429411702e-06,-12.8393318079

effectiveness,1.32714705851e-05,-11.2298938955

rumble,2.65429411702e-06,-12.8393318079

carcinoma,2.65429411702e-06,-12.8393318079

mirror-image,2.65429411702e-06,-12.8393318079

coin,5.30858823405e-06,-12.1461846274

peers,7.96288235107e-06,-11.7407195192

treats,7.96288235107e-06,-11.7407195192

flop,2.65429411702e-06,-12.8393318079

flow,0.000148640470553,-8.81398011718

treaty,5.30858823405e-06,-12.1461846274

orderly,5.30858823405e-06,-12.1461846274

reemerged,2.65429411702e-06,-12.8393318079

enterprise,2.65429411702e-06,-12.8393318079

silencing,5.30858823405e-06,-12.1461846274

inspire,5.30858823405e-06,-12.1461846274

random,3.98144117553e-05,-10.1312816068

preece,2.65429411702e-06,-12.8393318079

tacitly,2.65429411702e-06,-12.8393318079

cisplatin,2.65429411702e-06,-12.8393318079

shellfish,1.06171764681e-05,-11.4530374468

on-screen,7.96288235107e-06,-11.7407195192

gods,1.32714705851e-05,-11.2298938955

salton,2.65429411702e-06,-12.8393318079

oxygen-rich,2.65429411702e-06,-12.8393318079

mixture,4.77772941064e-05,-9.94896005002

sunglasses,2.65429411702e-06,-12.8393318079

blinking,2.65429411702e-06,-12.8393318079

aetiology,2.65429411702e-06,-12.8393318079

shutting,2.65429411702e-06,-12.8393318079

convenor,5.30858823405e-06,-12.1461846274

tuberculosis,5.30858823405e-06,-12.1461846274

countries,0.000175183411723,-8.64967706589

schofield,1.32714705851e-05,-11.2298938955

twice,6.63573529256e-05,-9.62045598305

interspersed,5.30858823405e-06,-12.1461846274

shots,1.85800588192e-05,-10.8934216589

ruins,2.65429411702e-06,-12.8393318079

swept,1.59257647021e-05,-11.0475723387

thwarting,5.30858823405e-06,-12.1461846274

resist,5.30858823405e-06,-12.1461846274

depressive,7.96288235107e-06,-11.7407195192

discriminating,5.30858823405e-06,-12.1461846274

hourglass,2.65429411702e-06,-12.8393318079

on-demand,5.30858823405e-06,-12.1461846274

propulsion,2.65429411702e-05,-10.5367467149

46-year-old,5.30858823405e-06,-12.1461846274

luminescent,2.65429411702e-06,-12.8393318079

deceptively,2.65429411702e-06,-12.8393318079

368,5.30858823405e-06,-12.1461846274

confusion,5.30858823405e-06,-12.1461846274

boss,2.65429411702e-06,-12.8393318079

nightmares,5.30858823405e-06,-12.1461846274

aquarium,2.65429411702e-06,-12.8393318079

censorship,1.85800588192e-05,-10.8934216589

contamination,2.12343529362e-05,-10.7598902662

flowering,1.85800588192e-05,-10.8934216589

nunavut,2.65429411702e-06,-12.8393318079

improve,0.000143331882319,-8.85034776135

protect,0.000106171764681,-9.1504523538

biologically,5.30858823405e-06,-12.1461846274

papyrus,2.65429411702e-06,-12.8393318079

participating,2.65429411702e-06,-12.8393318079

merging,2.65429411702e-06,-12.8393318079

layered,2.65429411702e-06,-12.8393318079

lenses,1.06171764681e-05,-11.4530374468

fifth-generation,2.65429411702e-06,-12.8393318079

5-httlpr,2.65429411702e-06,-12.8393318079

epidemic,1.85800588192e-05,-10.8934216589

viruses,0.000172529117606,-8.66494453802

towels,5.30858823405e-06,-12.1461846274

testable,2.65429411702e-06,-12.8393318079

2200,2.65429411702e-06,-12.8393318079

life-defining,2.65429411702e-06,-12.8393318079

beef,1.06171764681e-05,-11.4530374468

cockroaches,2.65429411702e-05,-10.5367467149

lactic,2.65429411702e-06,-12.8393318079

beer,2.91972352872e-05,-10.4414365351

bees,4.77772941064e-05,-9.94896005002

miraculously,2.65429411702e-06,-12.8393318079

snips,2.65429411702e-06,-12.8393318079

oceanographers,2.65429411702e-06,-12.8393318079

bladder,2.12343529362e-05,-10.7598902662

darfur,7.96288235107e-06,-11.7407195192

anaesthetists,5.30858823405e-06,-12.1461846274

hallucinogens,5.30858823405e-06,-12.1461846274

alerted,1.06171764681e-05,-11.4530374468

lessem,5.30858823405e-06,-12.1461846274

lesser,1.06171764681e-05,-11.4530374468

teachers,1.59257647021e-05,-11.0475723387

cyclones,7.43202352766e-05,-9.50712729774

antechinus,7.96288235107e-06,-11.7407195192

smaller-beaked,2.65429411702e-06,-12.8393318079

svenson,1.32714705851e-05,-11.2298938955

agarwal,5.30858823405e-06,-12.1461846274

containing,9.02459999788e-05,-9.3129712833

crystallising,2.65429411702e-06,-12.8393318079

wound,7.96288235107e-06,-11.7407195192

complex,0.000236232176415,-8.35069543818

inventory,1.06171764681e-05,-11.4530374468

wholefoods,2.65429411702e-06,-12.8393318079

several,0.000307898117575,-8.08574161681

inventors,7.96288235107e-06,-11.7407195192

paediatrician,2.65429411702e-06,-12.8393318079

forceful,2.65429411702e-06,-12.8393318079

limburger,2.65429411702e-06,-12.8393318079

greatest,2.65429411702e-05,-10.5367467149

karine,2.65429411702e-06,-12.8393318079

shadowed,2.65429411702e-06,-12.8393318079

arousing,2.65429411702e-06,-12.8393318079

mirages,2.65429411702e-06,-12.8393318079

campbell,3.18515294043e-05,-10.3544251581

playtime,2.65429411702e-06,-12.8393318079

modulate,7.96288235107e-06,-11.7407195192

lymphoma,5.30858823405e-06,-12.1461846274

defrosted,2.65429411702e-06,-12.8393318079

pharmacy,7.96288235107e-06,-11.7407195192

technological,3.18515294043e-05,-10.3544251581

interprets,2.65429411702e-06,-12.8393318079

bands,2.12343529362e-05,-10.7598902662

sociopathology,2.65429411702e-06,-12.8393318079

sussex,2.65429411702e-06,-12.8393318079

210-million-year-old,2.65429411702e-06,-12.8393318079

mushotzky,2.65429411702e-06,-12.8393318079

newcastle,2.38886470532e-05,-10.6421072306

apart,6.10487646915e-05,-9.70383759199

intertwined,2.65429411702e-06,-12.8393318079

gift,1.06171764681e-05,-11.4530374468

specific,0.000177837705841,-8.63463918852

mosquito,2.12343529362e-05,-10.7598902662

diluent,2.65429411702e-06,-12.8393318079

stereotype,1.06171764681e-05,-11.4530374468

clubs,5.30858823405e-06,-12.1461846274

clawed,2.65429411702e-06,-12.8393318079

escape,3.71601176383e-05,-10.2002744783

stereotypy,5.30858823405e-06,-12.1461846274

scarecrows,5.30858823405e-06,-12.1461846274

armed,7.96288235107e-06,-11.7407195192

carbon-dated,2.65429411702e-06,-12.8393318079

antimatter,2.65429411702e-06,-12.8393318079

ice,0.000368946882266,-7.90485787478

hibernated,2.65429411702e-06,-12.8393318079

icy,4.77772941064e-05,-9.94896005002

embodies,2.65429411702e-06,-12.8393318079

christmas,2.65429411702e-05,-10.5367467149

ict,5.30858823405e-06,-12.1461846274

cord,2.12343529362e-05,-10.7598902662

core,0.000119443235266,-9.03266931814

erodes,2.65429411702e-06,-12.8393318079

corn,7.96288235107e-05,-9.43813442625

syncytial,2.65429411702e-06,-12.8393318079

corp,7.96288235107e-06,-11.7407195192

coexisted,5.30858823405e-06,-12.1461846274

anti-drink-driving,2.65429411702e-06,-12.8393318079

cancer-related,2.65429411702e-06,-12.8393318079

landowners,2.65429411702e-06,-12.8393318079

meyer,2.65429411702e-06,-12.8393318079

limitation,7.96288235107e-06,-11.7407195192

census,3.45058235213e-05,-10.2743824505

benzoic,2.65429411702e-06,-12.8393318079

surround,5.30858823405e-06,-12.1461846274

apartheid-like,2.65429411702e-06,-12.8393318079

misleading,2.65429411702e-06,-12.8393318079

cooled,1.85800588192e-05,-10.8934216589

primitive,6.63573529256e-05,-9.62045598305

froze,7.96288235107e-06,-11.7407195192

low-cost,1.32714705851e-05,-11.2298938955

accommodate,5.30858823405e-06,-12.1461846274

low-pitched,5.30858823405e-06,-12.1461846274

rely,5.57401764575e-05,-9.79480937019

paedocypris,2.65429411702e-06,-12.8393318079

purposely,5.30858823405e-06,-12.1461846274

head,0.000238886470532,-8.33952213758

medium,2.12343529362e-05,-10.7598902662

preschoolers,1.59257647021e-05,-11.0475723387

heal,7.96288235107e-06,-11.7407195192

26th,2.65429411702e-06,-12.8393318079

heat,0.000225614999947,-8.39668055142

hear,8.49374117447e-05,-9.37359590511

heap,5.30858823405e-06,-12.1461846274

humiliate,2.65429411702e-06,-12.8393318079

counsel,2.65429411702e-06,-12.8393318079

high-powered,7.96288235107e-06,-11.7407195192

habstars,2.65429411702e-06,-12.8393318079

adore,2.65429411702e-06,-12.8393318079

hassle,2.65429411702e-06,-12.8393318079

southernmost,5.30858823405e-06,-12.1461846274

adorn,2.65429411702e-06,-12.8393318079

brightly,2.65429411702e-06,-12.8393318079

vaastu,2.12343529362e-05,-10.7598902662

pyramid-like,2.65429411702e-06,-12.8393318079

diamond,1.06171764681e-05,-11.4530374468

simulations,2.91972352872e-05,-10.4414365351

anti-obesity,2.65429411702e-06,-12.8393318079

ni,0.000135368999968,-8.90750617519

outstretched,5.30858823405e-06,-12.1461846274

no,0.000947582999777,-6.96159602613

commercials,2.65429411702e-06,-12.8393318079

fitzgerald,2.38886470532e-05,-10.6421072306

ng,5.30858823405e-06,-12.1461846274

nt,0.00175448841135,-6.34557796806

preceding,2.65429411702e-06,-12.8393318079

geneticist,1.59257647021e-05,-11.0475723387

reassuringly,2.65429411702e-06,-12.8393318079

bullet,2.12343529362e-05,-10.7598902662

swarming,2.65429411702e-06,-12.8393318079

canines,1.06171764681e-05,-11.4530374468

uranyl,2.65429411702e-06,-12.8393318079

4996,2.65429411702e-06,-12.8393318079

backward,1.85800588192e-05,-10.8934216589

ocean-bottom,2.65429411702e-06,-12.8393318079

lymphatic,2.65429411702e-06,-12.8393318079

equalities,2.65429411702e-06,-12.8393318079

varying,1.06171764681e-05,-11.4530374468

unregulated,7.96288235107e-06,-11.7407195192

colleen,5.30858823405e-06,-12.1461846274

displaying,1.06171764681e-05,-11.4530374468

recharge,5.30858823405e-06,-12.1461846274

henderson,2.65429411702e-06,-12.8393318079

broadly,1.06171764681e-05,-11.4530374468

pompeu,2.65429411702e-06,-12.8393318079

roving,2.65429411702e-06,-12.8393318079

weisler,7.96288235107e-06,-11.7407195192

abcc11,2.65429411702e-06,-12.8393318079

human-related,2.65429411702e-06,-12.8393318079

mountain-building,2.65429411702e-06,-12.8393318079

philippines,1.32714705851e-05,-11.2298938955

supergiant,2.65429411702e-06,-12.8393318079

pmt,5.30858823405e-06,-12.1461846274

inland,2.12343529362e-05,-10.7598902662

heine,7.96288235107e-06,-11.7407195192

substitute,1.85800588192e-05,-10.8934216589

spectral,5.30858823405e-06,-12.1461846274

constitution,2.65429411702e-06,-12.8393318079

agrees,0.000119443235266,-9.03266931814

526,2.65429411702e-06,-12.8393318079

521,2.65429411702e-06,-12.8393318079

mccluskey,5.30858823405e-06,-12.1461846274

hairy,2.65429411702e-06,-12.8393318079

shunichiro,2.65429411702e-06,-12.8393318079

angelina,2.65429411702e-06,-12.8393318079

chlorine-containing,2.65429411702e-06,-12.8393318079

hairs,2.65429411702e-06,-12.8393318079

meteorites,1.32714705851e-05,-11.2298938955

groups,0.000310552411692,-8.07715787312

[,0.000899805705671,-7.01333170053

unidentified,1.06171764681e-05,-11.4530374468

6500,7.96288235107e-06,-11.7407195192

dublin,5.30858823405e-06,-12.1461846274

pseudoscience,2.65429411702e-06,-12.8393318079

descended,5.30858823405e-06,-12.1461846274

cinnamon,5.30858823405e-06,-12.1461846274

child-rearing,2.65429411702e-06,-12.8393318079

weird,5.04315882234e-05,-9.89489282875

lowers,5.30858823405e-06,-12.1461846274

morale,2.65429411702e-06,-12.8393318079

1st,1.06171764681e-05,-11.4530374468

trinidad,2.65429411702e-06,-12.8393318079

preimplantation,2.65429411702e-06,-12.8393318079

stacking,2.65429411702e-06,-12.8393318079

criteria,2.65429411702e-05,-10.5367467149

neurophysiology,2.65429411702e-06,-12.8393318079

chocolate,6.63573529256e-05,-9.62045598305

reflux,4.24687058724e-05,-10.0667430857

urochrome,5.30858823405e-06,-12.1461846274

districts,2.65429411702e-06,-12.8393318079

fauna,7.96288235107e-06,-11.7407195192

laughter,3.45058235213e-05,-10.2743824505

slightest,2.65429411702e-06,-12.8393318079

amazons,2.65429411702e-06,-12.8393318079

stroke,1.59257647021e-05,-11.0475723387

dropped,1.59257647021e-05,-11.0475723387

post-flight,2.65429411702e-06,-12.8393318079

hydrogen,0.000100863176447,-9.20174564819

qinetiq,2.65429411702e-06,-12.8393318079

swedish,1.59257647021e-05,-11.0475723387

requirements,7.96288235107e-06,-11.7407195192

eloquent,2.65429411702e-06,-12.8393318079

infringements,2.65429411702e-06,-12.8393318079

speaks,2.65429411702e-06,-12.8393318079

irrational,2.65429411702e-06,-12.8393318079

rites,2.65429411702e-06,-12.8393318079

30-75,2.65429411702e-06,-12.8393318079

mission-ending,2.65429411702e-06,-12.8393318079

glancing,2.65429411702e-06,-12.8393318079

canary,7.96288235107e-06,-11.7407195192

embezzlement,7.96288235107e-06,-11.7407195192

accolades,2.65429411702e-06,-12.8393318079

worship,1.06171764681e-05,-11.4530374468

blocked,1.32714705851e-05,-11.2298938955

apes,5.57401764575e-05,-9.79480937019

warming-related,2.65429411702e-06,-12.8393318079

coordinates,7.96288235107e-06,-11.7407195192

mcarthur,2.65429411702e-06,-12.8393318079

subsurface,2.65429411702e-06,-12.8393318079

hurum,1.06171764681e-05,-11.4530374468

coordinated,7.96288235107e-06,-11.7407195192

unveiling,2.65429411702e-06,-12.8393318079

conversations,1.06171764681e-05,-11.4530374468

geo-identification,2.65429411702e-06,-12.8393318079

nurse,1.06171764681e-05,-11.4530374468

feathered,2.65429411702e-06,-12.8393318079

acetone,5.30858823405e-06,-12.1461846274

opera,2.65429411702e-06,-12.8393318079

possibilities,2.12343529362e-05,-10.7598902662

realise,2.65429411702e-05,-10.5367467149

attractive/interesting,2.65429411702e-06,-12.8393318079

weighted,5.30858823405e-06,-12.1461846274

gaps,1.59257647021e-05,-11.0475723387

zebra,1.06171764681e-05,-11.4530374468

begun,3.18515294043e-05,-10.3544251581

adequately,2.65429411702e-06,-12.8393318079

ultimately,2.65429411702e-05,-10.5367467149

costliest,2.65429411702e-06,-12.8393318079

profit,1.59257647021e-05,-11.0475723387

environmentally-friendly,2.65429411702e-06,-12.8393318079

dehydrated,5.30858823405e-06,-12.1461846274

attracted,2.91972352872e-05,-10.4414365351

unrefreshing,2.65429411702e-06,-12.8393318079

patios,5.30858823405e-06,-12.1461846274

theory,0.000355675411681,-7.94149200796

booby,7.96288235107e-06,-11.7407195192

pathogenic,5.30858823405e-06,-12.1461846274

albuquerque,2.65429411702e-06,-12.8393318079

isotope,2.12343529362e-05,-10.7598902662

ly038,2.65429411702e-05,-10.5367467149

explorers,2.12343529362e-05,-10.7598902662

interbrand,2.65429411702e-06,-12.8393318079

amyloid,7.96288235107e-06,-11.7407195192

h1n1,5.30858823405e-06,-12.1461846274

impose,2.65429411702e-06,-12.8393318079

deep-sea,1.85800588192e-05,-10.8934216589

unborn,5.30858823405e-06,-12.1461846274

1000,0.000108826058798,-9.12575974121

origin,6.63573529256e-05,-9.62045598305

incongruous,2.65429411702e-06,-12.8393318079

awfully,5.30858823405e-06,-12.1461846274

soaring,7.96288235107e-06,-11.7407195192

simplified,5.30858823405e-06,-12.1461846274

bradshaw,7.96288235107e-06,-11.7407195192

millions,0.000132714705851,-8.92730880249

airbus,2.65429411702e-06,-12.8393318079

surveys,3.45058235213e-05,-10.2743824505

stimulation,1.32714705851e-05,-11.2298938955

malaria-carrying,2.65429411702e-06,-12.8393318079

convention,2.65429411702e-06,-12.8393318079

hardwired,5.30858823405e-06,-12.1461846274

hug,2.65429411702e-06,-12.8393318079

montenegro,2.65429411702e-06,-12.8393318079

tempera,2.65429411702e-06,-12.8393318079

holder,2.65429411702e-06,-12.8393318079

looting,5.30858823405e-06,-12.1461846274

bioterrorists,5.30858823405e-06,-12.1461846274

diplomatic,7.96288235107e-06,-11.7407195192

janssen,1.32714705851e-05,-11.2298938955

r,1.59257647021e-05,-11.0475723387

mcbride,1.85800588192e-05,-10.8934216589

and,0.0229676069946,-3.77367044731

nanoparticle-enhanced,2.65429411702e-06,-12.8393318079

mated,7.96288235107e-06,-11.7407195192

nanoweapon,2.65429411702e-06,-12.8393318079

ann,7.96288235107e-06,-11.7407195192

worcester,2.65429411702e-06,-12.8393318079

ant,2.12343529362e-05,-10.7598902662

anu,2.65429411702e-06,-12.8393318079

mater,2.65429411702e-06,-12.8393318079

mates,3.18515294043e-05,-10.3544251581

any,0.000735239470415,-7.21531430173

transcription,1.32714705851e-05,-11.2298938955

kan,2.65429411702e-06,-12.8393318079

emphasis,1.32714705851e-05,-11.2298938955

azores,2.65429411702e-06,-12.8393318079

sherman,2.65429411702e-06,-12.8393318079

falls,2.38886470532e-05,-10.6421072306

visitors,1.06171764681e-05,-11.4530374468

precludes,2.65429411702e-06,-12.8393318079

encasing,2.65429411702e-06,-12.8393318079

considered,0.000148640470553,-8.81398011718

jakarta,1.32714705851e-05,-11.2298938955

peptides,1.85800588192e-05,-10.8934216589

cortex,4.77772941064e-05,-9.94896005002

ovis,2.65429411702e-06,-12.8393318079

perpetrated,2.65429411702e-06,-12.8393318079

two-star,2.65429411702e-06,-12.8393318079

decoder,7.96288235107e-06,-11.7407195192

recipe,7.96288235107e-06,-11.7407195192

vetter,5.30858823405e-06,-12.1461846274

southwestern,1.32714705851e-05,-11.2298938955

overconfidence,2.65429411702e-06,-12.8393318079

pyrotechnic,2.65429411702e-06,-12.8393318079

crime,2.65429411702e-05,-10.5367467149

boyle,2.12343529362e-05,-10.7598902662

centrally,5.30858823405e-06,-12.1461846274

hooting,2.65429411702e-06,-12.8393318079

boilers,2.65429411702e-06,-12.8393318079

small-beaked,2.65429411702e-06,-12.8393318079

cummer,7.96288235107e-06,-11.7407195192

tailor,1.06171764681e-05,-11.4530374468

setback,1.06171764681e-05,-11.4530374468

primates,3.98144117553e-05,-10.1312816068

closure,7.96288235107e-06,-11.7407195192

regarding,2.12343529362e-05,-10.7598902662

floods,1.85800588192e-05,-10.8934216589

1820,2.65429411702e-06,-12.8393318079

penguins,4.24687058724e-05,-10.0667430857

mapped,5.30858823405e-06,-12.1461846274

minders,2.65429411702e-06,-12.8393318079

reveals,3.18515294043e-05,-10.3544251581
